"STATION","NAME","DATE","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-20","72","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-21","86","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-22","89","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-23","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-24","90","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-25","88","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-26","86","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-27","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-28","81","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-29","74","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-30","70","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-31","74","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-01","83","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-02","85","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-03","81","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-04","69","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-05","64","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-06","72","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-07","80","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-08","83","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-09","92","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-10","90","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-11","77","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-12","76","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-13","72","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-14","85","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-15","86","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-16","85","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-17","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-18","89","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-19","85","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-20","76","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-21","81","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-22","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-23","76","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-24","84","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-25","84","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-26","83","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-27","81","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-28","81","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-29","81","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-06-30","85","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-01","86","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-02","92","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-03","89","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-04","81","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-05","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-06","89","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-07","89","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-08","88","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-09","88","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-10","85","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-11","88","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-12","86","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-13","88","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-14","90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-15","84","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-16","86","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-17","87","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-18","78","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-19","83","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-20","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-21","87","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-22","90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-23","83","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-24","79","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-25","74","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-26","78","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-27","87","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-28","85","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-29","85","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-30","88","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-07-31","88","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-01","83","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-02","85","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-03","88","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-04","91","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-05","78","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-06","74","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-07","77","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-08","83","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-09","84","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-10","86","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-11","86","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-12","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-13","80","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-14","71","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-15","76","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-16","83","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-17","81","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-18","86","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-19","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-20","89","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-21","80","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-22","78","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-23","84","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-24","86","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-25","83","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-26","84","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-27","84","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-28","87","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-29","87","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-30","85","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-08-31","83","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-01","84","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-02","84","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-03","83","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-04","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-05","81","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-06","76","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-07","81","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-08","80","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-09","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-10","83","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-11","80","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-12","80","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-13","85","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-14","77","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-15","70","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-16","77","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-17","81","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-18","74","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-19","70","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-20","72","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-21","79","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-22","86","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-23","87","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-24","79","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-25","78","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-26","77","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-27","74","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-28","77","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-29","73","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-09-30","76","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-01","74","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-02","73","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-03","70","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-04","73","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-05","64","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-06","66","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-07","75","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-08","75","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-09","71","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-10","71","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-11","63","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-12","67","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-13","64","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-14","70","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-15","64","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-16","63","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-17","64","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-18","66","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-19","62","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-20","55","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-21","56","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-22","57","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-23","59","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-24","52","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-25","58","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-26","67","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-27","64","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-28","64","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-29","59","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-30","72","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-10-31","79","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-01","70","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-02","71","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-03","71","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-04","52","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-05","57","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-06","64","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-07","69","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-08","60","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-09","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-10","51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-11","56","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-12","50","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-13","49","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-14","51","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-15","60","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-16","63","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-17","61","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-18","63","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-19","60","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-20","61","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-21","64","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-22","58","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-23","54","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-24","65","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-25","66","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-26","48","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-27","54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-28","60","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-29","52","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-11-30","54","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-01","58","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-02","52","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-03","52","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-04","49","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-05","59","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-06","53","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-07","64","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-08","63","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-09","53","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-10","54","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-11","54","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-12","50","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-13","49","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-14","41","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-15","38","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-16","46","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-17","50","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-18","50","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-19","42","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-20","24","11"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-21","43","21"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-22","60","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-23","60","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-24","34","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-25","33","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-26","34","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-27","32","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-28","36","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-29","50","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-30","49","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-12-31","59","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-01","69","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-02","47","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-03","64","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-04","67","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-05","49","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-06","46","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-07","48","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-08","54","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-09","43","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-10","56","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-11","48","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-12","53","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-13","71","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-14","65","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-15","37","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-16","38","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-17","30","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-18","24","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-19","26","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-20","37","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-21","30","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-22","23","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-23","23","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-24","29","12"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-25","37","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-26","48","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-27","31","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-28","28","12"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-29","36","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-30","35","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-01-31","38","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-01","41","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-02","45","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-03","37","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-04","48","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-05","57","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-06","57","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-07","57","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2005-02-08","63","38"
